"taxon"	"run"	"min_match"	"min_overlap"	"read_ratio_type"	"max_read_ratio"	"require_corr"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Psocodea"	27	84	0.9	"max"	0.5	TRUE	-1	-1	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	29	84	0.9	"max"	0.8	TRUE	-1	-1	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	31	84	0.9	"max"	1	TRUE	-1	-1	67	2	15	8	0.0298507462686567	0.533333333333333
"Psocodea"	32	84	0.9	"mean"	1	TRUE	-1	-1	67	2	15	8	0.0298507462686567	0.533333333333333
"Symphypleona"	25	84	0.9	"max"	0.1	TRUE	-1	-1	70	4	24	14	0.0571428571428571	0.583333333333333
"Symphypleona"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	70	4	24	14	0.0571428571428571	0.583333333333333
"Symphypleona"	27	84	0.9	"max"	0.5	TRUE	-1	-1	70	6	24	12	0.0857142857142857	0.5
"Symphypleona"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	70	6	24	11	0.0857142857142857	0.458333333333333
"Symphypleona"	29	84	0.9	"max"	0.8	TRUE	-1	-1	70	6	24	11	0.0857142857142857	0.458333333333333
"Symphypleona"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	70	6	24	11	0.0857142857142857	0.458333333333333
"Symphypleona"	31	84	0.9	"max"	1	TRUE	-1	-1	70	6	24	11	0.0857142857142857	0.458333333333333
"Symphypleona"	32	84	0.9	"mean"	1	TRUE	-1	-1	70	7	24	11	0.1	0.458333333333333
"Trichoptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	157	2	5	0	0.0127388535031847	0
"Trichoptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	157	2	5	0	0.0127388535031847	0
"Trichoptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	157	2	5	0	0.0127388535031847	0
"Trichoptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	157	2	5	0	0.0127388535031847	0
"Trichoptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	157	2	5	0	0.0127388535031847	0
"Trichoptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	157	2	5	0	0.0127388535031847	0
"Trichoptera"	31	84	0.9	"max"	1	TRUE	-1	-1	157	3	5	0	0.0191082802547771	0
"Trichoptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	157	3	5	0	0.0191082802547771	0
"Mecoptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	5	0	0	0	0	NA
"Mecoptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	5	0	0	0	0	NA
"Mecoptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	5	0	0	0	0	NA
"Mecoptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	5	0	0	0	0	NA
"Mecoptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	5	0	0	0	0	NA
"Mecoptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	5	0	0	0	0	NA
"Mecoptera"	31	84	0.9	"max"	1	TRUE	-1	-1	5	0	0	0	0	NA
"Mecoptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	5	0	0	0	0	NA
"Raphidioptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	3	0	0	0	0	NA
"Raphidioptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	3	0	0	0	0	NA
"Raphidioptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	3	0	0	0	0	NA
"Raphidioptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	3	0	0	0	0	NA
"Raphidioptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	3	0	0	0	0	NA
"Raphidioptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	3	0	0	0	0	NA
"Raphidioptera"	31	84	0.9	"max"	1	TRUE	-1	-1	3	0	0	0	0	NA
"Raphidioptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	3	0	0	0	0	NA
"Thysanoptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	31	84	0.9	"max"	1	TRUE	-1	-1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	57	0	3	2	0	0.666666666666667
"Psocoptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Psocoptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Psocoptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
"Psocoptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
"Psocoptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	0	0	0	0	NA	NA
"Psocoptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	0	0	0	0	NA	NA
"Psocoptera"	31	84	0.9	"max"	1	TRUE	-1	-1	0	0	0	0	NA	NA
"Psocoptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	0	0	0	0	NA	NA
"Neuroptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	58	3	4	1	0.0517241379310345	0.25
"Neuroptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	58	3	4	1	0.0517241379310345	0.25
"Neuroptera"	31	84	0.9	"max"	1	TRUE	-1	-1	58	3	4	1	0.0517241379310345	0.25
"Neuroptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	58	3	4	1	0.0517241379310345	0.25
"Ephemeroptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	31	84	0.9	"max"	1	TRUE	-1	-1	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	39	1	2	0	0.0256410256410256	0
"Odonata"	25	84	0.9	"max"	0.1	TRUE	-1	-1	20	1	3	1	0.05	0.333333333333333
"Odonata"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	20	1	3	1	0.05	0.333333333333333
"Odonata"	27	84	0.9	"max"	0.5	TRUE	-1	-1	20	1	3	1	0.05	0.333333333333333
"Odonata"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	20	1	3	1	0.05	0.333333333333333
"Odonata"	29	84	0.9	"max"	0.8	TRUE	-1	-1	20	1	3	1	0.05	0.333333333333333
"Odonata"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	20	1	3	1	0.05	0.333333333333333
"Odonata"	31	84	0.9	"max"	1	TRUE	-1	-1	20	1	3	1	0.05	0.333333333333333
"Odonata"	32	84	0.9	"mean"	1	TRUE	-1	-1	20	1	3	1	0.05	0.333333333333333
"Megaloptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	1	0	1	0	0	0
"Megaloptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	1	0	1	0	0	0
"Megaloptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	1	0	1	0	0	0
"Megaloptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	1	0	1	0	0	0
"Megaloptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	1	0	1	0	0	0
"Megaloptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	1	0	1	0	0	0
"Megaloptera"	31	84	0.9	"max"	1	TRUE	-1	-1	1	0	1	0	0	0
"Megaloptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	1	0	1	0	0	0
"Poduromorpha"	25	84	0.9	"max"	0.1	TRUE	-1	-1	86	5	40	23	0.0581395348837209	0.575
"Poduromorpha"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	86	5	40	23	0.0581395348837209	0.575
"Poduromorpha"	27	84	0.9	"max"	0.5	TRUE	-1	-1	86	6	40	19	0.0697674418604651	0.475
"Poduromorpha"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	86	6	40	19	0.0697674418604651	0.475
"Poduromorpha"	29	84	0.9	"max"	0.8	TRUE	-1	-1	86	7	40	19	0.0813953488372093	0.475
"Poduromorpha"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	86	8	40	19	0.0930232558139535	0.475
"Poduromorpha"	31	84	0.9	"max"	1	TRUE	-1	-1	86	7	40	19	0.0813953488372093	0.475
"Poduromorpha"	32	84	0.9	"mean"	1	TRUE	-1	-1	86	8	40	19	0.0930232558139535	0.475
"Strepsiptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	7	0	0	0	0	NA
"Strepsiptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	7	0	0	0	0	NA
"Strepsiptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	7	0	0	0	0	NA
"Strepsiptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	7	0	0	0	0	NA
"Strepsiptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	7	0	0	0	0	NA
"Strepsiptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	7	0	0	0	0	NA
"Strepsiptera"	31	84	0.9	"max"	1	TRUE	-1	-1	7	0	0	0	0	NA
"Strepsiptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	7	0	0	0	0	NA
"Siphonaptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	3	0	0	0	0	NA
"Siphonaptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	3	0	0	0	0	NA
"Siphonaptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	3	0	0	0	0	NA
"Siphonaptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	3	0	0	0	0	NA
"Siphonaptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	3	0	0	0	0	NA
"Siphonaptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	3	0	0	0	0	NA
"Siphonaptera"	31	84	0.9	"max"	1	TRUE	-1	-1	3	0	0	0	0	NA
"Siphonaptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	3	0	0	0	0	NA
"Zygentoma"	25	84	0.9	"max"	0.1	TRUE	-1	-1	1	0	1	1	0	1
"Zygentoma"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	1	0	1	1	0	1
"Zygentoma"	27	84	0.9	"max"	0.5	TRUE	-1	-1	1	0	1	0	0	0
"Zygentoma"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	1	0	1	0	0	0
"Zygentoma"	29	84	0.9	"max"	0.8	TRUE	-1	-1	1	0	1	0	0	0
"Zygentoma"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	1	0	1	0	0	0
"Zygentoma"	31	84	0.9	"max"	1	TRUE	-1	-1	1	0	1	0	0	0
"Zygentoma"	32	84	0.9	"mean"	1	TRUE	-1	-1	1	0	1	0	0	0
"Neelipleona"	25	84	0.9	"max"	0.1	TRUE	-1	-1	9	0	7	5	0	0.714285714285714
"Neelipleona"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	9	0	7	5	0	0.714285714285714
"Neelipleona"	27	84	0.9	"max"	0.5	TRUE	-1	-1	9	0	7	5	0	0.714285714285714
"Neelipleona"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	9	0	7	5	0	0.714285714285714
"Neelipleona"	29	84	0.9	"max"	0.8	TRUE	-1	-1	9	0	7	5	0	0.714285714285714
"Neelipleona"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	9	0	7	5	0	0.714285714285714
"Neelipleona"	31	84	0.9	"max"	1	TRUE	-1	-1	9	0	7	5	0	0.714285714285714
"Neelipleona"	32	84	0.9	"mean"	1	TRUE	-1	-1	9	0	7	5	0	0.714285714285714
"Zoraptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Zoraptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Zoraptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
"Zoraptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
"Zoraptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	0	0	0	0	NA	NA
"Zoraptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	0	0	0	0	NA	NA
"Zoraptera"	31	84	0.9	"max"	1	TRUE	-1	-1	0	0	0	0	NA	NA
"Zoraptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	0	0	0	0	NA	NA
"Phthiraptera"	25	84	0.9	"max"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Phthiraptera"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Phthiraptera"	27	84	0.9	"max"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
"Phthiraptera"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
"Phthiraptera"	29	84	0.9	"max"	0.8	TRUE	-1	-1	0	0	0	0	NA	NA
"Phthiraptera"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	0	0	0	0	NA	NA
"Phthiraptera"	31	84	0.9	"max"	1	TRUE	-1	-1	0	0	0	0	NA	NA
"Phthiraptera"	32	84	0.9	"mean"	1	TRUE	-1	-1	0	0	0	0	NA	NA
"Diplura"	25	84	0.9	"max"	0.1	TRUE	-1	-1	3	0	2	2	0	1
"Diplura"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	3	0	2	1	0	0.5
"Diplura"	27	84	0.9	"max"	0.5	TRUE	-1	-1	3	0	2	1	0	0.5
"Diplura"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	3	0	2	1	0	0.5
"Diplura"	29	84	0.9	"max"	0.8	TRUE	-1	-1	3	0	2	1	0	0.5
"Diplura"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	3	0	2	1	0	0.5
"Diplura"	31	84	0.9	"max"	1	TRUE	-1	-1	3	0	2	1	0	0.5
"Diplura"	32	84	0.9	"mean"	1	TRUE	-1	-1	3	0	2	1	0	0.5
"Archaeognatha"	25	84	0.9	"max"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Archaeognatha"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Archaeognatha"	27	84	0.9	"max"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
"Archaeognatha"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
"Archaeognatha"	29	84	0.9	"max"	0.8	TRUE	-1	-1	0	0	0	0	NA	NA
"Archaeognatha"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	0	0	0	0	NA	NA
"Archaeognatha"	31	84	0.9	"max"	1	TRUE	-1	-1	0	0	0	0	NA	NA
"Archaeognatha"	32	84	0.9	"mean"	1	TRUE	-1	-1	0	0	0	0	NA	NA
"Phasmatodea"	25	84	0.9	"max"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Phasmatodea"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Phasmatodea"	27	84	0.9	"max"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
"Phasmatodea"	28	84	0.9	"mean"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
"Phasmatodea"	29	84	0.9	"max"	0.8	TRUE	-1	-1	0	0	0	0	NA	NA
"Phasmatodea"	30	84	0.9	"mean"	0.8	TRUE	-1	-1	0	0	0	0	NA	NA
"Phasmatodea"	31	84	0.9	"max"	1	TRUE	-1	-1	0	0	0	0	NA	NA
"Phasmatodea"	32	84	0.9	"mean"	1	TRUE	-1	-1	0	0	0	0	NA	NA
"Mantodea"	25	84	0.9	"max"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Mantodea"	26	84	0.9	"mean"	0.1	TRUE	-1	-1	0	0	0	0	NA	NA
"Mantodea"	27	84	0.9	"max"	0.5	TRUE	-1	-1	0	0	0	0	NA	NA
